pid,tid,home_size,parcel_size,beds,age,pool,price,year,cbd_dist,x_coord,y_coord
3840,5718,864,10373,2,30,0,63.265,2000,19011.89,595979.1,1543542
3841,5641,1898,7874,3,0,0,153.957,2001,13033.31,492967.2,1539812
3843,3336,1120,7744,3,20,1,93.204,2001,9824.47,519933.1,1559690
3847,4058,1986,5499,4,0,0,183.284,2004,19615.96,544111.7,1467391
3848,7197,1803,8419,3,2,1,180.468,2001,22110.1,511319.4,1462450
3849,1421,1898,9347,3,18,0,160.038,2003,7490.68,550168.4,1511880
3850,7595,4147,18515,4,10,1,407.686,2001,18434.88,493429.3,1486984
3852,6871,3147,98998,4,7,1,309.641,2002,28717.1,628402.4,1519658
3853,7921,1953,10125,4,44,0,271.862,2004,4488.32,537272.3,1545633
3854,7452,1441,5200,3,11,0,158.868,2004,16079.75,505182.8,1574751
3855,1578,2236,7987,4,4,0,282.311,2005,21124.52,604016.4,1526545
3856,2539,1285,6300,3,0,0,129.428,2004,16578.84,482287.3,1545212
3859,3209,2465,20002,4,17,1,258.596,2004,10949.45,503419.1,1513653
3861,188,2241,10680,4,33,1,320.271,2003,11305.47,550491.4,1564737
3862,5423,1591,7875,3,17,0,117.276,2003,11327.61,499208.1,1541715
3863,9862,2967,13500,4,38,0,472.977,2003,4371.65,540818.5,1544145
3864,3884,1733,5515,3,0,0,166.429,2002,23189.16,609864.3,1518335
3865,6337,1338,7314,3,18,0,111.63,2001,10525.14,542402.9,1497393
3866,1484,1341,10854,3,56,0,309.462,2004,1987.18,539044.5,1526115
3868,9047,2476,22205,3,2,0,269.825,2004,18238.05,575603.2,1487270
3869,1611,2570,8625,4,0,1,202.754,2004,19625.87,472732.2,1548182
3870,577,1361,4400,3,1,0,137.409,2003,23406.75,458849,1519848
3871,8835,1799,7484,4,20,0,117.285,2004,7390.2,523653.3,1509575
3872,1023,2192,7332,4,1,1,169.939,2002,16664.22,541080.5,1476764
3873,5713,1476,1700,3,0,0,127.732,2003,17516.5,592158.6,1535464
3874,5674,1443,5683,3,15,0,147.791,2004,14712.56,582449.3,1523064
3875,6241,1532,16063,3,18,0,108.534,2002,11948.32,503531.4,1554714
3876,3319,912,6949,3,41,0,101.334,2004,6753.84,555188.9,1539878
3877,4584,1081,8182,3,21,0,68.877,2000,7806.19,512992.8,1544482
3878,7488,1320,7764,3,23,0,127.238,2003,8136.85,551575.1,1510290
3879,8722,1309,4026,3,0,0,97.713,2000,10169.09,565140.8,1517133
3880,8104,3336,7627,4,0,0,283.712,2003,20880.47,473231.8,1501080
3884,1444,1104,5728,2,19,0,117.67,2004,7549.75,559309.8,1534971
3885,1167,840,6748,2,46,0,163.922,2005,5552.99,536162.6,1549274
3886,9272,1097,12695,3,0,0,98.869,2003,26722.99,622441.6,1535252
3888,5759,1186,3752,3,8,0,109.666,2003,11509.7,572423.8,1534850
3890,8912,1400,9211,4,35,0,173.601,2004,5048.87,550109.8,1524668
3891,4982,1322,4620,3,3,0,101.733,2003,6800.43,557145.5,1531753
3893,2651,1436,8856,3,9,0,119.429,2000,12155,570957.5,1514167
3895,3788,2757,8389,4,0,0,263.897,2003,21246.33,469820.7,1505895
3901,517,1440,3450,3,4,0,226.074,2003,2120.63,540979.3,1534369
3902,6620,2604,11512,4,11,0,254.083,2004,19481.85,524650.9,1467976
3903,7072,1215,8976,3,45,0,77.954,2005,7473.97,512972.3,1542217
3904,9618,2810,5802,5,0,0,178.347,2000,21281.21,604252.8,1523382
3905,7008,2949,15566,3,0,1,298.25,2000,11918.59,515575.4,1565143
3906,8504,1739,6484,4,12,0,105.183,2000,13990.87,580255.3,1524350
3907,7904,4800,15744,4,4,1,687.476,2003,19788.2,492245.2,1482070
3911,9244,1277,9044,3,0,0,119.333,2002,23461.46,458675.1,1519767
3914,5885,2876,9000,4,0,1,249.702,2004,14114.87,570262.6,1501249
3915,3615,1631,11110,3,41,0,72.394,2000,8739.26,534253.8,1502422
3916,6444,1567,11715,3,11,0,113.139,2000,17967.3,504195.6,1581480
3918,3161,1412,9428,3,45,0,175.592,2004,4456.19,545330.1,1520911
3919,5659,4792,27074,4,12,1,1252.083,2002,8102.87,548654.7,1553819
3922,3464,1436,6300,3,3,0,134.02,2004,24175.29,477968.4,1586426
3924,9825,1203,7368,3,24,0,114.021,2004,20503.41,600568.8,1545498
3925,3155,1414,10043,3,14,0,125.449,2001,17110.99,513589.8,1479114
3926,1839,2087,14981,3,20,0,198.038,2003,21528.63,496875.7,1590690
3927,9836,2530,10810,4,0,1,211.366,2001,16778.5,588339.4,1518070
3931,8627,975,7282,2,34,0,67.594,2003,11815.45,512704.5,1499256
3932,2627,1270,8443,3,18,0,163.467,2005,12841.98,570765.4,1509065
3933,9704,1008,7636,2,22,0,89.589,2004,15664.31,486486.1,1548567
3936,3937,4973,21733,5,20,1,682.046,2000,2318.03,532584.5,1538364
3938,8803,1269,10499,2,30,1,86.909,2001,4821.51,540862.8,1516466
3939,2143,1473,5000,2,18,0,188.876,2005,21235.3,523583.4,1462319
3942,9096,2110,8262,3,0,0,153.699,2002,24294.13,486915.1,1594820
3943,379,1746,10343,4,0,0,126.75,2001,19308.02,473921.9,1548560
3947,9903,798,8819,2,20,0,56.729,2000,10919.38,514292.1,1560461
3948,8551,2357,7602,4,7,0,171.861,2001,17124.6,590858.9,1526608
3950,7571,3081,11079,5,0,0,239.598,2002,20861.47,602387.4,1519940
3951,8798,1802,5442,3,7,0,162.466,2004,19017.38,518407.4,1470885
3955,91,1969,5421,4,0,0,164.024,2000,21789.93,509011,1464410
3957,3733,826,6903,2,29,0,163.597,2004,2541.23,542194.3,1535028
3958,2620,1448,5644,3,2,0,143.747,2003,16585,587678.2,1518040
3960,9,2694,6696,4,0,0,229.712,2003,20917.22,510076.1,1467069
3961,910,1052,5811,3,2,0,82.108,2000,20843.68,489654.1,1582461
3962,7777,1545,5445,2,13,0,68.245,2001,7485.95,559032,1535362
3963,9528,2040,9288,3,3,0,226.836,2004,16471.35,480796.4,1529695
3964,8384,888,8059,2,33,0,37.699,2000,6003.26,515286.5,1528651
3965,6826,2007,8002,4,3,0,169.112,2002,14841.53,491618.3,1553565
3966,34,1371,7002,4,45,0,50.15,2000,4679.03,527922.1,1517386
3967,9693,1705,7492,4,0,0,161.615,2004,17301.08,575288.3,1491251
3976,3561,1063,15200,2,16,0,96.047,2002,11777.83,496190.4,1530708
3978,4756,1320,7807,3,32,0,83.313,2002,9714.68,508309.6,1548775
3979,3582,1786,15091,4,8,0,151.447,2003,14572.12,508655.6,1571120
3981,1638,908,11840,2,38,0,42.668,2000,7372.98,559005.8,1529925
3982,9412,1580,3161,3,20,0,94.975,2003,7144.91,537446.3,1554401
3983,7353,3865,18413,4,0,1,580.258,2004,18252.62,481869.7,1503115
3984,7169,2020,6300,4,9,0,167.48,2004,15986.01,582754.6,1552462
3985,4805,1141,6496,3,15,0,109.702,2003,15992.12,499986.1,1570343
3986,5819,1356,6786,3,18,0,118.756,2003,16087.04,499065.7,1569930
3988,9210,1615,8250,3,13,0,169.359,2005,18037.35,522801,1473136
3990,4342,1916,9975,3,15,0,172.684,2002,16965.36,506561.9,1579064
3991,4338,1530,8141,3,51,0,169.294,2004,2865.26,543511.5,1534727
3993,8451,2053,22115,4,7,0,133.344,2000,12625.86,499033.7,1551960
3995,9001,979,6259,3,16,0,54.635,2003,19816.51,488912.5,1577150
3998,3311,2094,5572,4,8,1,211.944,2003,20215.27,522707.5,1465870
3999,6226,2754,6878,4,0,0,184.627,2003,13976.56,576746,1512451
4001,7069,2169,11703,4,10,0,184.049,2004,11735.44,496671.7,1536281
4002,9429,1414,9945,4,46,0,155.426,2003,6757.96,552036,1545098
4003,1055,3331,23698,4,0,1,329.111,2000,25730.48,486618.5,1600425
4004,1898,1542,4120,3,9,0,117.014,2004,10333.19,511980,1556151
4005,3303,1453,7024,3,1,0,142.149,2004,11418.9,571959.9,1536223
4006,2801,2820,14171,4,21,1,312.309,2000,4037.03,544493.6,1540167
4007,5181,3040,5735,5,0,1,156.471,2001,19316.93,530070.9,1467880
4008,8301,1767,8503,2,32,1,98.008,2002,5745.1,553333.1,1534864
4009,8246,1140,5200,3,11,0,79.739,2000,15434.81,501037.3,1568829
4010,547,1266,8135,2,45,0,121.318,2004,2921.17,543658.8,1534850
4011,7224,2496,35858,4,24,0,217.207,2002,6470.55,548176.5,1514627
4013,4219,1908,11478,4,16,1,169.927,2001,7748.2,549402.2,1510253
4014,8364,1698,44991,3,16,1,202.945,2004,24414.62,492761.3,1599289
4015,8471,2924,9383,3,0,1,298.606,2003,22571.88,608087.8,1520050
4016,2335,889,7497,2,39,0,138.328,2004,3582.75,544119.9,1538314
4017,3297,957,2947,2,20,0,70.954,2002,14820.35,517268.4,1485741
4018,5733,3021,13571,5,6,1,233.618,2002,20136.25,502948.9,1588982
4020,106,2194,8915,4,1,0,173.325,2001,23131.47,459380.4,1522749
4023,4350,3578,9368,5,0,1,262.415,2002,16811.64,479661.8,1530874
4024,4690,1636,9600,4,21,0,121.274,2001,5564.33,552936.7,1528673
4025,7218,1307,12230,3,15,0,122.8,2002,11902.22,495862,1528475
4027,1765,1845,5250,4,0,0,143.053,2002,16602.19,587441.5,1516899
4028,8731,1043,7261,3,18,0,109.88,2004,14929.67,583434.5,1537349
4029,9369,956,6821,4,8,0,81.768,2003,7056.33,512607.3,1524602
4030,1960,2756,6408,4,6,0,205.816,2001,16490.03,513343.3,1481429
4031,5891,1694,11754,3,9,0,139.883,2003,14995.57,582059.2,1517238
4032,5551,1738,12813,4,43,0,71.299,2000,4456.51,529254.8,1517578
4033,1668,1376,7700,2,35,0,49.147,2000,4103.87,521487.4,1529306
4034,6293,1570,10236,3,50,0,212.776,2003,3020.91,542633.8,1524974
4035,3400,2138,10404,3,9,0,172.935,2004,13011.2,493658.9,1542407
4037,9025,2740,13127,4,0,1,304.701,2001,13645.78,491109.4,1521421
4038,6032,2288,18368,3,21,1,207.234,2003,18071.41,504527.3,1582073
4039,8558,2474,14544,4,18,0,232.061,2001,11942.97,498197.9,1517170
4040,1754,1116,9034,3,22,0,168.647,2002,2082.29,541402.8,1532991
4042,5328,1051,8124,3,32,0,88.595,2004,15342.15,487292.1,1547677
4043,8067,1665,10234,3,22,0,126.938,2000,8364.34,514151.4,1549145
4044,834,1828,6938,4,1,1,158.745,2000,18654.93,595353.9,1540376
4047,3927,2686,14343,4,5,1,255.232,2002,17628.41,499132.2,1485573
4048,9637,1180,7969,3,18,0,82.383,2001,8041.86,520490.7,1508944
4049,865,2334,7367,4,0,1,211.99,2001,21636.49,510167.5,1464510
4051,3580,1793,10921,3,1,0,220.355,2005,21673.08,583468.1,1479190
4052,5756,843,8181,2,15,0,94.211,2000,3295.62,544977.2,1527336
4053,79,1303,3994,3,4,0,109.331,2003,18969.72,596509.7,1539608
4055,809,889,7497,2,37,0,119.29,2002,3582.75,544119.9,1538314
4056,2239,1739,13828,3,12,0,137.419,2002,19303.88,473524.7,1547056
4057,4024,1175,8599,3,14,0,108.713,2003,8774.68,529457.4,1502806
4058,898,1174,3347,2,12,0,84.286,2001,16759.14,524317.8,1477110
4059,2869,1397,6300,3,0,0,120.296,2002,11644.81,571003,1518746
4060,1081,1888,14604,3,22,0,197.46,2004,12087.42,498344.1,1515540
4061,8737,2443,13343,4,20,1,236.648,2004,19452.07,504777.9,1587419
4063,2816,1056,7000,3,26,0,73.823,2001,9105.42,504974.6,1529935
4064,2185,2197,5500,4,2,0,225.8,2004,23543.58,457939.1,1523596
4065,2493,2106,9372,4,0,0,192.33,2002,25478.05,451220.1,1531605
4066,7762,2014,6749,4,0,0,157.657,2001,16048.5,586230.3,1519572
4068,7946,2683,46453,3,1,1,278.026,2002,25316.17,597442.5,1476473
4069,3859,1733,4899,4,12,0,99.973,2002,13510.57,490515.3,1532428
4070,9505,1000,7732,3,46,0,113.372,2005,9733.72,517330.1,1504376
4071,2213,1402,11520,3,55,0,312.313,2005,1719.99,537287,1526012
4072,2309,990,6903,2,48,0,131.616,2001,3069.41,543683.3,1535916
4074,2683,720,7610,2,75,0,33.984,2001,3018.6,525431.6,1527984
4075,5512,2334,43811,4,12,0,211.05,2002,20704.63,469779.3,1511476
4077,1598,1709,9207,3,29,1,113.474,2002,8212.97,513979.3,1548172
4078,4504,2185,9372,3,3,0,168.453,2002,13675.77,490821.4,1539883
4079,6954,1234,10944,3,43,0,85.942,2002,7908.19,526488.2,1555673
4083,5909,1264,4832,3,3,1,127.363,2000,20024.07,536651.5,1465405
4086,9111,2123,17279,3,11,1,252.67,2004,11816.11,496868,1523206
4087,4246,1444,9380,3,6,0,145.538,2004,21252.38,465393.5,1537628
4088,5352,2655,9000,4,7,1,211.298,2004,14980.84,485705.6,1529225
4090,784,1503,5721,3,12,0,104.313,2000,18805.45,537148.8,1469422
4091,1431,2995,8726,4,1,0,265.326,2005,21280.27,465561.5,1539966
4092,8300,1557,6459,3,0,0,134.365,2003,17577.62,592517.1,1532076
4094,8842,1857,6829,3,8,0,144.575,2003,9395.77,560244,1513624
4096,5942,2250,5400,4,0,0,145.818,2003,21352.98,600729.1,1554957
4097,1557,1252,6964,2,44,0,207.973,2004,1235.68,538672,1532415
4099,8939,2313,6867,3,5,1,367.861,2004,3481.92,529260.6,1541073
4100,5572,1158,10727,3,49,0,101.04,2002,6103.03,554398.1,1526792
4103,7513,2086,9669,3,8,0,192.671,2003,20099.86,524346.9,1465970
4104,2441,3032,17047,5,17,0,229.83,2002,18439.12,504513.8,1583466
4105,6321,4276,16234,5,7,1,475.368,2004,12292.35,497381.6,1516108
4106,1774,2045,9574,3,8,0,154.49,2002,15360.98,583178.9,1516795
4107,2050,1576,12695,3,1,0,108.417,2003,26719.89,622442.9,1535002
4108,21,3724,14619,3,0,0,373.267,2002,20084.53,478800.6,1496385
4110,6328,1445,5509,3,0,0,147.541,2004,21086.65,543441,1462429
4111,6024,1457,5027,3,0,0,121.371,2001,18825.55,544698.3,1470105
4112,4593,1934,5145,3,1,0,115.255,2000,14554.1,580148.9,1515986
4113,7684,1681,8511,3,6,0,187.62,2004,20269.38,601140,1525697
4114,4290,1764,5992,3,0,0,134.118,2003,15539.08,584878.4,1540928
4115,6537,2380,8625,4,4,1,220.538,2002,10296.9,567622.9,1522908
4117,6016,2274,5000,3,5,0,147.991,2001,18969.01,596948.4,1526875
4118,3381,1210,8585,3,8,0,125.001,2003,5822.01,533024.6,1550119
4120,3630,2528,8100,4,0,1,144.887,2000,19233.85,474158.6,1548502
4122,230,3338,11973,4,5,1,386.209,2003,13332.82,492400.8,1520422
4125,8931,660,7401,2,46,0,54.315,2005,17539.37,496857.8,1574355
4126,2848,2100,14977,3,22,0,242.884,2002,7286.91,542910.9,1508587
4130,7648,2393,12567,3,5,1,217.156,2001,20023.4,502975.4,1588573
4131,5073,2948,11942,3,7,1,281.581,2001,13358.84,497457.6,1508184
4135,4589,1750,10000,3,14,0,145.584,2003,22109.57,462783.5,1539683
4137,5522,1974,9072,3,0,0,193.993,2004,21735.37,585357.6,1480737
4139,793,1879,10164,3,33,0,278.04,2003,16263.95,492139.5,1499064
4140,9703,2201,7500,3,13,1,158.371,2002,15589.82,582855.8,1548761
4141,8391,1929,5947,4,0,0,127.032,2000,19386.94,529233.9,1467718
4142,695,1882,14962,3,39,0,170.11,2003,4028.98,530952.7,1518458
4143,2308,1721,10591,4,11,0,127.757,2002,18008.25,521845,1473441
4145,5390,2135,11333,3,0,0,127.889,2000,21727.35,603130.4,1551611
4146,992,1952,8838,4,6,1,157.736,2002,18155.53,527563.4,1471962
4149,8254,1225,9974,3,20,0,84.126,2002,15928.68,484429.2,1544955
4150,7336,1094,3462,2,15,0,92.355,2002,16865.87,523587.5,1476900
4151,6407,1064,7435,2,17,0,109.065,2001,17197.24,513718.9,1478757
4152,9326,1526,14323,3,36,0,131.081,2001,6114.08,531764,1550927
4154,9019,1605,10002,3,13,0,116.405,2002,18946.87,496752.4,1580254
4156,9107,1222,2996,3,14,0,92.679,2003,16824.26,524465.3,1476864
4157,9609,3757,10334,4,1,1,387.182,2000,13360.02,492146.2,1521092
4158,3022,1163,4759,3,6,0,112.333,2004,19247.38,597398.6,1539832
4159,3411,1868,5383,4,0,0,112.086,2001,19592.78,470616.8,1534363
4161,6574,1720,6558,4,35,0,94.21,2004,11607.04,513908.8,1499267
4162,6713,1972,6432,4,5,0,230.371,2004,10711.15,505087.4,1512369
4163,1468,1068,6256,2,45,0,209.782,2005,3530.05,531847.8,1542291
4165,9899,1612,14400,4,22,0,119.004,2000,20522.39,467756.9,1537168
4166,4266,2661,7701,3,0,0,238.831,2003,16463.3,587413.2,1518643
4167,3584,3609,6212,5,0,0,289.398,2002,16608.37,514085.2,1480694
4169,5986,1384,13514,3,57,0,164.306,2004,3581.2,528444.8,1540961
4170,8907,2270,10203,4,15,0,218.563,2005,13002.4,494346.7,1544573
4173,7335,1743,5993,3,0,0,160.579,2001,23206.22,609856.9,1517962
4174,5260,3788,8233,5,10,1,273.055,2004,21909.73,490835,1587970
4176,2281,1874,14159,3,28,0,139.177,2003,7007.64,520420.5,1549018
4177,7501,1223,5500,3,9,0,112.027,2004,20787.51,489960,1582484
4179,4111,1799,6050,4,1,0,129.666,2001,18623.03,595373.4,1539519
4181,9702,3128,6600,4,0,0,232.37,2004,21632.47,464060.9,1536727
4182,8000,2068,8164,3,12,0,247.537,2000,3704.28,530448.9,1542441
4183,4562,720,20454,1,7,0,156.479,2002,12676.68,493320.9,1528380
4185,4263,1554,6875,2,24,0,140.097,2004,16214.29,511079.6,1483480
4186,2351,2229,5626,3,2,0,152.743,2003,16792.8,541565.6,1476397
4187,5847,1808,8625,3,6,0,155.513,2002,12640.77,497261.3,1548683
4188,922,2193,13557,4,6,1,205.268,2002,20200.32,502737.1,1589105
4189,9914,1789,10512,4,2,0,149.287,2002,18697.49,518110.7,1472057
4190,6355,2312,10873,3,37,1,258.649,2003,7346.31,553818,1545958
4192,9291,2611,6893,4,0,0,169.127,2002,20933.93,534600.2,1462394
4193,7758,2192,10077,3,27,0,160.402,2002,5981.67,543799.3,1513631
4194,1717,1096,7658,3,9,0,89.779,2002,9873.43,509500.9,1551300
4196,2124,1152,6466,3,0,0,113.169,2004,6721.17,513144.3,1527093
4200,9894,1894,6480,3,11,0,152.272,2000,11634.86,498350.8,1519833
4201,5940,950,19998,3,59,0,77.832,2004,3011.09,529909.8,1522531
4202,2653,1628,10088,3,15,0,147.227,2003,19220.7,497544.8,1581973
4203,2626,1516,5652,3,0,0,192.049,2004,17381.71,575043.4,1490630
4204,5272,936,7117,2,36,0,156.348,2001,4075.1,533041.7,1544351
4205,9117,3335,18396,4,1,0,253.787,2000,25881.88,489251.9,1602767
4206,4865,1902,10053,4,4,0,199.741,2003,4871.93,539629.3,1515843
4209,204,2337,7875,4,14,0,178.263,2004,18951.59,524175.3,1469820
4210,6706,3248,14917,4,4,1,341.666,2001,13274.1,493432.7,1517546
4211,7830,1802,6352,4,6,1,167.59,2002,9757.95,526424.2,1561998
4214,3545,1824,15359,3,9,0,123.779,2001,13151.39,577715,1536038
4215,3491,1365,4400,3,0,0,110.395,2001,23696.13,457875.2,1519892
4216,9711,1842,6251,3,0,0,164.255,2001,14768.31,581802.9,1519123
4217,9487,1850,2553,3,15,0,184.156,2003,15091.31,497684.9,1498343
4219,7275,2170,6674,4,0,1,201.447,2004,13713.77,572658,1506700
4220,5530,1888,7320,3,6,0,137.018,2000,15861.57,582379.2,1552301
4221,4112,2724,11043,4,2,0,212.184,2003,9731.21,536572,1499207
4222,4889,2289,7179,4,6,1,187.596,2002,15594.99,483728.4,1528346
4223,4923,1433,91158,3,17,0,179.678,2000,18334.42,481061.8,1558098
4226,1518,2504,44995,4,6,0,166.498,2000,29143.47,629797.6,1519660
4227,1958,1224,8357,3,6,0,94.367,2000,7945.4,560807.4,1533526
4228,5482,1287,8970,3,40,0,124.977,2005,8723.79,563292.9,1527941
4230,1196,1651,5105,3,0,0,155.154,2002,14813.42,579435.3,1511744
4231,3586,2791,17016,5,0,0,213.263,2002,23678,491470.6,1595583
4233,8864,1500,14534,3,17,0,89.282,2000,8272.05,551603.6,1509746
4234,1000,1555,4437,3,7,0,94.548,2000,13569.01,490308.5,1531768
4235,4391,1394,5016,2,21,0,120.709,2003,15793.08,514819.9,1483286
4236,4202,2946,11196,4,0,1,548.842,2002,18477.09,482488,1500488
4237,5079,1241,8640,3,19,0,134.383,2004,13881.99,577871.6,1546054
4238,5943,2187,10002,3,2,1,183.864,2002,29397.75,630769.8,1520823
4239,556,907,9000,2,41,0,81.799,2001,7841.38,560533.3,1529697
4240,3410,2899,10180,4,0,0,240.155,2003,21888.38,606373.1,1524540
4241,1012,1830,9335,3,3,0,150.377,2003,13270.26,491483.1,1535257
4242,5696,1612,8331,3,0,0,137.984,2004,24111.86,613493.6,1539772
4244,1922,1272,7871,3,34,0,118.751,2004,9716.46,529812,1499607
4245,9842,1721,7499,3,36,0,87.595,2001,9038.79,510752.6,1548417
4246,9063,2599,11898,4,9,1,270.374,2003,8673.32,549690.9,1506818
4247,5154,1960,5508,3,0,0,134.77,2001,14067.09,580906.3,1528096
4249,4174,1961,14193,4,38,1,350.613,2003,4655.16,543696.8,1543544
4250,1427,1852,13146,2,26,0,152.9,2005,16104.94,510565.9,1484144
4251,5907,1066,22558,2,49,0,75.104,2003,14490.7,581318.7,1541164
4252,1294,1341,7758,3,32,0,96.462,2003,9766.09,515769.9,1505333
4253,8110,3283,9237,5,0,0,218.538,2003,14856.63,486791.3,1539410
4255,202,2380,7783,3,1,0,198.852,2004,22010.94,490949.2,1588477
4256,2612,2034,14273,5,28,1,139.823,2001,8656.04,512277.6,1548365
4257,9180,2317,8740,4,13,0,198.038,2003,22548.24,514975.7,1459810
4258,5144,1900,6156,3,0,0,142.528,2000,9912.52,535624.6,1498575
4259,5563,2672,11298,4,10,1,216.448,2000,11294.34,498270.8,1525018
4261,1751,2931,6350,4,0,0,226.727,2004,25748.01,618880.8,1539897
4262,6666,1316,6935,3,2,0,125.281,2002,18743.08,596243.1,1534729
4263,7011,975,6255,2,12,0,68.991,2000,21345.55,488905.7,1583995
4264,2782,1476,1700,3,0,0,134.514,2003,17596.88,592437.6,1535269
4265,9723,3862,19937,5,1,0,678.942,2005,20415.71,473180.9,1505118
4267,4379,1586,8250,3,10,0,125.158,2001,12607.49,572370.9,1513684
4269,1579,4103,10703,4,4,1,482.769,2002,16348.76,493041,1497451
4273,526,1647,8604,4,38,0,76.61,2002,8626.82,509390.7,1543513
4274,3627,2065,12151,3,43,0,243.971,2003,9009.18,541961.9,1559794
4275,1016,2822,9766,4,2,1,241.963,2001,20440.41,601730,1526040
4276,7785,1546,5772,3,2,0,209.457,2005,18557.75,576686.3,1486847
4278,5862,1462,8961,3,21,0,128.053,2004,9245.13,513920.8,1553079
4281,9459,2561,9000,4,0,0,211.529,2000,16343.28,481231,1529230
4283,254,1709,10030,3,2,0,164.475,2003,19975.18,470839.6,1545318
4284,3489,5357,56980,4,2,1,805.512,2004,28302.4,626191.1,1514358
4285,7034,1311,9491,3,43,0,94.184,2004,8391.55,507873.2,1536727
4287,7914,1371,8964,4,13,1,121.274,2001,13732.02,494209.8,1550606
4289,3566,1460,9081,3,42,0,234.214,2002,8462.54,549211.9,1554859
4291,6258,1825,5500,3,0,0,173.905,2002,23323.64,458628.9,1523876
4292,9154,2257,11551,4,32,1,231.635,2002,8223.57,556872.8,1546680
4294,9206,898,7531,2,31,0,43.898,2001,11035.94,568157.1,1545295
4295,4471,2716,11036,4,0,0,209.078,2000,13586.6,490268.5,1529673
4296,5645,1402,9223,3,41,1,96.902,2004,9425.39,508053.2,1546575
4297,3000,1075,9146,3,25,1,107.962,2003,9026.94,513748,1551906
4298,687,1248,10051,3,29,0,74.544,2000,9592.01,507600.5,1546885
4299,2431,1815,5501,3,3,0,167.015,2004,14319.36,581647.5,1526938
4300,7344,3359,7200,4,4,1,400.517,2005,23334.09,458739.3,1522434
4301,6372,1139,8670,3,14,0,89.839,2000,17490.98,592227.8,1529867
4302,8238,1438,7687,3,13,0,132.225,2003,14588.06,578381.3,1550999
4305,4359,2008,9838,4,15,0,165.982,2003,11392.4,567209.6,1549795
4307,1142,1055,7148,3,24,0,124.119,2005,14340.76,581709.2,1535355
4308,4954,3269,9934,4,0,1,554.979,2004,4950.17,549596.9,1537883
4310,4937,2332,7698,4,0,1,203.827,2000,19566.98,599054.3,1531025
4311,2936,1312,5827,2,44,0,171.775,2004,2397.33,540551.3,1536505
4312,9732,999,2553,2,15,0,124.036,2000,15198.48,498103.6,1497352
4317,325,2304,9323,4,1,1,220.254,2002,20284.57,529396.6,1464747
4318,6364,1489,5257,3,0,0,140.166,2003,19863.69,598972.6,1542781
4319,1067,1320,7725,3,45,0,84.562,2002,8313.8,508290,1537405
4321,3542,3520,4998,5,1,0,162.718,2000,8499.79,514321.3,1550000
